ROUTEID,ROUTENAME,ROADTYPE,SUBBLOCKKEY,BIKELANE_PARKINGLANE_ADJACENT,BIKELANE_THROUGHLANE_ADJACENT,BIKELANE_POCKETLANE_ADJACENT,BIKELANE_CONTRAFLOW,BIKELANE_CONVENTIONAL,BIKELANE_DUAL_PROTECTED,BIKELANE_DUAL_BUFFERED,BIKELANE_PROTECTED,BIKELANE_BUFFERED,SUBBLOCKID,BLOCKID,BLOCKKEY,QUADRANT,STREETNAME,STREETTYPE,TOTALBIKELANES,TOTALBIKELANEWIDTH,WARD_ID,SMD_ID,ANC_ID,OBJECTID,SHAPELEN
13001902,19TH ST SE,1,3937a0a84e66e31fc2efe210477ecba2,,,,,,OB,,,,13001902-13001902_13047972_23047973-13001902_47076912,13001902-13001902_13047972_23047973-13001902_13014172,98845f438cd3228bed37b8539a534f42,3,19TH,ST,2,8,7,7D09,7D,8000542,0
13001702,17TH ST SE,1,fdcc07c8135575c4d358ea118267502a,IB,IB,,,IB,,,,,13001702-13001702_13026912-13001702_47024262,13001702-13001702_13026912-13001702_13031332,ae80c94e5c8d685936f636b55e4d7633,3,17TH,ST,1,6,7,7D10,7D,8000547,0
13001702,17TH ST SE,1,de9d0f30baf14e6552802c755df6becf,OB,OB,,,OB,,,,,13001702-13001702_13071892-13001702_47035182,13001702-13001702_13071892-13001702_13038612,23f001114e7f52e3b23e05f0ef9f6b66,3,17TH,ST,1,5,6,6B09,6B,8000548,0
13001702,17TH ST SE,1,a90a957a422cf5f99a144549127db2df,IB,IB,,,IB,,,,,13001702-13001702_47025682-13001702_13008582,13001702-12001702_13001702_15031912-13001702_13008582,d1160e65c1622143e51bda8e327adf45,3,17TH,ST,1,6,7,7D09,7D,8000551,0
13001702,17TH ST SE,1,56025be76dc8090d3d9013e22f407614,IB,IB,,,IB,,,,,13001702-13001702_47088112-13001702_13014172,13001702-13001702_13047972-13001702_13014172,e874d979f1a6d464d761197ed17c3bc4,3,17TH,ST,1,6,7,7D09,7D,8000552,0
13001702,17TH ST SE,1,6b01a2c506804d4e5987798ebf3acf16,IB,IB,,,IB,,,,,13001702-13001702_47083272-13001702_13059602,13001702-13001702_13014172-13001702_13059602,11d59404cac10a044c1814e5dffe21e2,3,17TH,ST,1,6,7,7D09,7D,8000553,0
13001702,17TH ST SE,1,32ec5e2d515861c61c66f4c38670eacd,IB,IB,,,IB,,,,,13001702-13001702_43009142A-13001702_13031332,13001702-13001702_13026912-13001702_13031332,ae80c94e5c8d685936f636b55e4d7633,3,17TH,ST,1,6,7,7D10,7D,8000557,0
13001702,17TH ST SE,1,7ed8ed71dc6eca98c4ff1585658eafd7,IB,IB,,,IB,,,,,13001702-13001702_13059602-13001702_13019822,13001702-13001702_13059602-13001702_13019822,7ed8ed71dc6eca98c4ff1585658eafd7,3,17TH,ST,1,6,7,7D10,7D,8000559,0
13001702,17TH ST SE,1,e33a45cb3a05a682047ba0d36592afc3,IB,IB,,,IB,,,,,13001702-13001702_47004632_47080832-13001702_13047972,13001702-13001702_13008582-13001702_13047972,467cad410f12a5a34e7406852a3cc317,3,17TH,ST,1,6,7,7D09,7D,8000560,0
13001702,17TH ST SE,1,676d64eb49653af8bb78164b5cf1bdf9,IB,IB,,,IB,,,,,13001702-13001702_43009142-13001702_47035122,13001702-13001702_13026912-13001702_13031332,ae80c94e5c8d685936f636b55e4d7633,3,17TH,ST,1,6,7,7D10,7D,8000561,0
13001902,19TH ST SE,1,9acf0eb6b58c0358d8b3c5bcdf4468c1,,,,,,OB,,,,13001902-13001902_47064212-13001902_13019242,13001902-13001902_13014172-13001902_13019242,645c2767af2a62a4d7d88b1f71b8e95f,3,19TH,ST,2,9,7,7D09,7D,8000613,0
13002502,25TH ST SE,1,26f15cf4bb9feba7d8439102f2550ca0,IB,IB,,,IB,,,,,13002502-13002502_47086812-13002502_47057102,13002502-13002502_13061162_36002872-13002502_13068572,8258286e9fbfd375aa020207b2358a44,3,25TH,ST,1,4,7,7B03,7B,8000633,0
13002502,25TH ST SE,1,986e7224073bb19120c5e5b3341fa377,IB,IB,,,IB,,,,,13002502-13002502_47011672-13002502_13072862,13002502-13002502_13068832-13002502_13072862,eee16764e48510511552211e1dd3b8b4,3,25TH,ST,1,5,7,7B03,7B,8000636,0
13002502,25TH ST SE,1,a82bf26e1b09d23dddd6a18f0be59bed,IB,IB,,,IB,,,,,13002502-13002502_47057102-13002502_13068572,13002502-13002502_13061162_36002872-13002502_13068572,8258286e9fbfd375aa020207b2358a44,3,25TH,ST,1,4,7,7B03,7B,8000638,0
13002502,25TH ST SE,1,905126dd66b840b11080e6d186e789ca,IB,IB,,,IB,,,,,13002502-13002502_13061162_36002872-13002502_47086812,13002502-13002502_13061162_36002872-13002502_13068572,8258286e9fbfd375aa020207b2358a44,3,25TH,ST,1,4,7,7B03,7B,8000640,0
13002502,25TH ST SE,1,5bb7f98e08159122c321981ce0c5d43f,IB,IB,,,IB,,,,,13002502-13002502_13074162-13002502_13063502_58016932,13002502-13002502_13074162-13002502_13063502_58016932,5bb7f98e08159122c321981ce0c5d43f,3,25TH,ST,1,5,7,7B03,7B,8000642,0
13002502,25TH ST SE,1,0d888c1fc9f986ad494ebc9db3d3ab52,IB,IB,,,IB,,,,,13002502-13002502_47003472-13002502_13074162,13002502-13002502_13072862-13002502_13074162,40459d877217a81eba39aaff23cd52fc,3,25TH,ST,1,5,7,7B03,7B,8000703,0
13002502,25TH ST SE,1,c28558451497fe9115b67985b51310e6,IB,IB,,,IB,,,,,13002502-13002502_13068832-13002502_47011672,13002502-13002502_13068832-13002502_13072862,eee16764e48510511552211e1dd3b8b4,3,25TH,ST,1,5,7,7B03,7B,8000704,0
13002502,25TH ST SE,1,cb2aca7fa9a523703bb447dc1a6199d1,IB,IB,,,IB,,,,,13002502-13002502_13068572-13002502_13068832,13002502-13002502_13068572-13002502_13068832,cb2aca7fa9a523703bb447dc1a6199d1,3,25TH,ST,1,4,7,7B03,7B,8000705,0
13002502,25TH ST SE,1,64b023988dc3fe279c4fbf2471d37ecf,IB,IB,,,IB,,,,,13002502-13002502_47063912-13002502_47003472,13002502-13002502_13072862-13002502_13074162,40459d877217a81eba39aaff23cd52fc,3,25TH,ST,1,5,7,7B03,7B,8000706,0
13002502,25TH ST SE,1,65ebd84ddbe332919632acd68db86859,IB,IB,,,IB,,,,,13002502-13002502_13072862-13002502_47063912,13002502-13002502_13072862-13002502_13074162,40459d877217a81eba39aaff23cd52fc,3,25TH,ST,1,5,7,7B03,7B,8000708,0
13009362,ALABAMA AVE SE,1,fbfd2994eb246753425b6abfc8e03688,IB,IB,,,IB,,,,,13009362-13009362_47002432-13009362_47036792,13009362-13009362_13072862_58011582-13004102_13009362,018858d58d364830e832cd98dd5afba2,3,ALABAMA,AVE,1,5,7,7B07,7B,8001127,0
13009362,ALABAMA AVE SE,1,2d54da7d813b26e99194ee6381ba119b,BD,BD,,,BD,,,,,13009362-13009362_13069812-13009362_47041522,13009362-13009362_13069812-13009362_13074162,9b1ac06dc077471fdd6061abff9c6de4,3,ALABAMA,AVE,2,10,7,7B07,7B,8001131,0
13009362,ALABAMA AVE SE,1,3dd895040fd152fb1716c60cc0616816,OB,OB,,,OB,,,,,13009362-13009362_36004732-13009362_13016902_13019432B_13019432B_13082162,13009362-13009362_13014302-13009362_13016902_13019432B_13019432B_13082162,d167bfc42ff6f12632fe0520c0b93f0e,3,ALABAMA,AVE,1,5,7,7B08,7B,8001142,0
13009362,ALABAMA AVE SE,1,43df76dee1f6dc0e1cd182be13c8d8bb,IB,IB,,,IB,,,,,13009362-13009362_47036792-13004102_13009362,13009362-13009362_13072862_58011582-13004102_13009362,018858d58d364830e832cd98dd5afba2,3,ALABAMA,AVE,1,5,7,7B07,7B,8001207,0
13009362,ALABAMA AVE SE,1,b9070638778b9a3bf2cef33b45739b1a,OB,IB,,,IB,,,,OB,13009362-13001832_13009362-13009362_13092082,13009362-13001832_13009362-13009362_13092082,b9070638778b9a3bf2cef33b45739b1a,3,ALABAMA,AVE,2,11,8,8C05,8C,8001213,0
13009362,ALABAMA AVE SE,1,17efab1a736163081d228aa5e25a165e,BD,BD,,,BD,,,,,13009362-13009362_43016842-13009362_13013092,13009362-13009362_13059602-13009362_13013092,098cddda5e314c7b95f910a4045b4215,3,ALABAMA,AVE,2,10,7,7B08,7B,8001217,0
13009362,ALABAMA AVE SE,1,80c86aa012dc235d1ae12c7ebeceffb9,BD,BD,,,BD,,,,,13009362-13009362_13059602-13009362_43016842,13009362-13009362_13059602-13009362_13013092,098cddda5e314c7b95f910a4045b4215,3,ALABAMA,AVE,2,10,7,7B08,7B,8001221,0
13009362,ALABAMA AVE SE,1,e11fabcb8edaa9a699e5b106614329be,BD,BD,,,BD,,,,,13009362-13009362_13074162-13009362_13072862_58011582,13009362-13009362_13074162-13009362_13072862_58011582,e11fabcb8edaa9a699e5b106614329be,3,ALABAMA,AVE,2,10,7,7B07,7B,8001222,0
13009362,ALABAMA AVE SE,1,308a62c38090bffe5aaf4282d8e88a80,BD,BD,,,BD,,,,,13009362-13009362_13014302-13009362_36004732,13009362-13009362_13014302-13009362_13016902_13019432B_13019432B_13082162,d167bfc42ff6f12632fe0520c0b93f0e,3,ALABAMA,AVE,2,10,7,7B08,7B,8001239,0
13009362,ALABAMA AVE SE,1,96a1760b9b11b319686cb47c14a9a760,OB,IB,,,IB,,,,OB,13009362-13009362_13082482-13001832_13009362,13009362-13009362_13082482-13001832_13009362,96a1760b9b11b319686cb47c14a9a760,3,ALABAMA,AVE,2,11,8,8C05,8C,8001245,0
13009362,ALABAMA AVE SE,1,a06f2f4daffc4eac3e3bebf32fda55d5,BD,BD,,,BD,,,,,13009362-13009362_58021092-13009362_58018762,13009362-13009362_13013092-13009362_13014302,6bd2b8d16f208a20aa0818448e876e10,3,ALABAMA,AVE,2,10,7,7B08,7B,8001246,0
13009362,ALABAMA AVE SE,1,b86c22f93dacfd441f03c49ac89958b2,BD,BD,,,BD,,,,,13009362-13009362_13072862_58011582-13009362_58014582,13009362-13009362_13072862_58011582-13004102_13009362,018858d58d364830e832cd98dd5afba2,3,ALABAMA,AVE,2,10,7,7B07,7B,8001250,0
13009362,ALABAMA AVE SE,1,bfbe9c92418aecf33bd88ed8b2c29c22,BD,BD,,,BD,,,,,13009362-13009362_13013092-13009362_58021092,13009362-13009362_13013092-13009362_13014302,6bd2b8d16f208a20aa0818448e876e10,3,ALABAMA,AVE,2,10,7,7B08,7B,8001252,0
13009362,ALABAMA AVE SE,1,498715a87675f90fad1b1701a0c97680,BD,BD,,,BD,,,,,13009362-13009362_58018762-13009362_13014302,13009362-13009362_13013092-13009362_13014302,6bd2b8d16f208a20aa0818448e876e10,3,ALABAMA,AVE,2,10,7,7B08,7B,8001255,0
13009362,ALABAMA AVE SE,1,462a8c97aae7355e9e0ddcb5a853efd4,IB,IB,,,IB,,,,,13009362-13004102_13009362-13009362_13059602,13009362-13004102_13009362-13009362_13059602,462a8c97aae7355e9e0ddcb5a853efd4,3,ALABAMA,AVE,1,5,7,7B07,7B,8001257,0
13009362,ALABAMA AVE SE,1,c5b5589dbe1eda93e0c0e2747da57426,BD,BD,,,BD,,,,,13009362-13009362_47041522-13009362_13074162,13009362-13009362_13069812-13009362_13074162,9b1ac06dc077471fdd6061abff9c6de4,3,ALABAMA,AVE,2,10,7,7B07,7B,8001265,0
13009362,ALABAMA AVE SE,1,c0c5761eac64f55bced5e6c626871545,BD,BD,,,BD,,,,,13009362-13009362_58014582-13009362_47002432,13009362-13009362_13072862_58011582-13004102_13009362,018858d58d364830e832cd98dd5afba2,3,ALABAMA,AVE,2,10,7,7B07,7B,8001268,0
13009362,ALABAMA AVE SE,1,bab1c567bce6a81f06ebd10b2bb7b0ec,OB,IB,,,IB,,,,OB,13009362-13009362_13038162-13002102_13009362_13018522_47053202,13009362-13009362_13038162-13002102_13009362_13018522_47053202,bab1c567bce6a81f06ebd10b2bb7b0ec,3,ALABAMA,AVE,2,11,8,8C05,8C,8001287,0
13009362,ALABAMA AVE SE,1,1fa7d70f1046d173a08e9d6afd25cb76,OB,IB,,,IB,,,,OB,13009362-13009362_13092082-13009362_13038162,13009362-13009362_13092082-13009362_13038162,1fa7d70f1046d173a08e9d6afd25cb76,3,ALABAMA,AVE,2,11,8,8C05,8C,8001291,0
13009362,ALABAMA AVE SE,1,13f7b8f2edf8c53c67627191136cc2ec,,BD,,,BD,,,,,13009362-13001802_13009362-13009362_13082482,13009362-13001802_13009362-13009362_13082482,13f7b8f2edf8c53c67627191136cc2ec,3,ALABAMA,AVE,2,11,8,8C05,8C,8001297,0
13019822,C ST SE,1,e3cfe8420c7700775eeb2bc3502f46f9,,BD,,,BD,,,,,13019822-13001902_13019822-00001,13019822-13001902_13019822-00001,e3cfe8420c7700775eeb2bc3502f46f9,3,C,ST,2,14,7,7F07,7F,8001605,0
13031332,E ST SE,1,bd9f58d21b356a74ac7020f20969de5a,BD,BD,,,BD,,,,,13031332-13031332_47018122-13001702_13031332,13031332-13001602_13031332-13001702_13031332,19b7ea47a7f3465e331ff11e262a0109,3,E,ST,2,10,7,7D10,7D,8001966,0
13031332,E ST SE,1,964d2b171866d29dab8d7bcec327d966,BD,BD,,,BD,,,,,13031332-13000402_13031332-13000502_13031332*1,13031332-13000402_13031332-13000502_13031332*1,964d2b171866d29dab8d7bcec327d966,3,E,ST,2,10,6,6B03,6B,8001969,0
13031332,E ST SE,1,cec8c8ccd0aa93cd1e1e43e613588bdf,BD,BD,,,BD,,,,,13031332-13031332_47000862-13000202_13031332,13031332-13000102_13031332_36000802_36001782-13000202_13031332,a29e48c0dd331154ef1c6758561aeeea,3,E,ST,2,10,6,6B01,6B,8001996,0
13031332,E ST SE,1,4fb6eb08a37931306f1ab06539a343da,BD,BD,,,BD,,,,,13031332-13000202_13031332-13031332_47038732,13031332-13000202_13031332-13000302_13031332,2d375e469680fbc169c6e912f9fba3a0,3,E,ST,2,10,6,6B01,6B,8001997,0
13031332,E ST SE,1,17d36339aec041b2a48a26eb50eeaa7f,BD,BD,,,BD,,,,,13031332-13031332_47061802-13000602_13031332_13081382,13031332-13000502_13031332*1-13000602_13031332_13081382,42ec854abd3579154a40f735a249197c,3,E,ST,2,10,6,6B03,6B,8002001,0
13031332,E ST SE,1,d451c4aaac619226a25d64c8561a723a,BD,BD,,,BD,,,,,13031332-13031332_47019502-13000302_13031332,13031332-13000202_13031332-13000302_13031332,2d375e469680fbc169c6e912f9fba3a0,3,E,ST,2,10,6,6B01,6B,8002003,0
13031332,E ST SE,1,21ace074799d3e27e213b38b5bcbc115,IB,IB,,,IB,,,,,13031332-13001102_13031332_13069812-13001202_13031332,13031332-13001102_13031332_13069812-13001202_13031332,21ace074799d3e27e213b38b5bcbc115,3,E,ST,1,5,6,6B04,6B,8002005,0
13031332,E ST SE,1,b53bbb44c17dc45bdb961cfc74ee0701,BD,BD,,,BD,,,,,13031332-13031332_13052262-13001502_13031332,13031332-13031332_13052262-13001502_13031332,b53bbb44c17dc45bdb961cfc74ee0701,3,E,ST,2,10,6,6B07,6B,8002007,0
13031332,E ST SE,1,3aa5afec4bb5005daa41f99cfa9235ba,BD,BD,,,BD,,,,,13031332-13000102_13031332_36000802_36001782-13031332_47000862,13031332-13000102_13031332_36000802_36001782-13000202_13031332,a29e48c0dd331154ef1c6758561aeeea,3,E,ST,2,10,6,6B01,6B,8002010,0
13031332,E ST SE,1,0f8833025fbc1a7b3c3d5292b6273b8f,BD,BD,,,BD,,,,,13031332-13031332_43161103I_43161103I_47018102-13001402_13031332,13031332-13001302_13031332-13001402_13031332,34eca00d9ff844775914a155d03b9f87,3,E,ST,2,10,6,6B07,6B,8002011,0
13031332,E ST SE,1,624a81f5a758e3c1508f1fed147dd010,BD,BD,,,BD,,,,,13031332-13001402_13031332-13031332_13052262,13031332-13001402_13031332-13031332_13052262,624a81f5a758e3c1508f1fed147dd010,3,E,ST,2,10,6,6B07,6B,8002013,0
13031332,E ST SE,1,250c45f36e093f4e596d6979827682f7,BD,BD,,,BD,,,,,13031332-13031332_47038732-13031332_47019502,13031332-13000202_13031332-13000302_13031332,2d375e469680fbc169c6e912f9fba3a0,3,E,ST,2,10,6,6B01,6B,8002014,0
13031332,E ST SE,1,5f593391c8fee79cc92ec65ef04b3061,BD,BD,,,BD,,,,,13031332-13001702_13031332-13031332_13071892,13031332-13001702_13031332-13031332_13071892,5f593391c8fee79cc92ec65ef04b3061,3,E,ST,2,10,7,7D10,7D,8002016,0
13031332,E ST SE,1,57fce5424030feca12126f9287adbd22,BD,BD,,,BD,,,,,13031332-13001302_13031332-13031332_43161103I_43161103I_47018102,13031332-13001302_13031332-13001402_13031332,34eca00d9ff844775914a155d03b9f87,3,E,ST,2,10,6,6B07,6B,8002017,0
13031332,E ST SE,1,bfdd35e8c095d46b33caf44897ae9c1b,BD,BD,,,BD,,,,,13031332-13001202_13031332-13001302_13031332,13031332-13001202_13031332-13001302_13031332,bfdd35e8c095d46b33caf44897ae9c1b,3,E,ST,2,10,6,6B07,6B,8002021,0
13031332,E ST SE,1,01b82d18740cfa2969eb40140919480b,BD,BD,,,BD,,,,,13031332-13001602_13031332-13031332_47018122,13031332-13001602_13031332-13001702_13031332,19b7ea47a7f3465e331ff11e262a0109,3,E,ST,2,10,7,7D10,7D,8002025,0
13031332,E ST SE,1,f3d43927e88747ebfd2faa8ac3e604cc,BD,BD,,,BD,,,,,13031332-13000502_13031332*1-13031332_47061802,13031332-13000502_13031332*1-13000602_13031332_13081382,42ec854abd3579154a40f735a249197c,3,E,ST,2,10,6,6B03,6B,8002031,0
13031332,E ST SE,1,859cdc765de39b5fb2f499dfb4e8e668,BD,BD,,,BD,,,,,13031332-13001502_13031332-13001602_13031332,13031332-13001502_13031332-13001602_13031332,859cdc765de39b5fb2f499dfb4e8e668,3,E,ST,2,10,7,7D10,7D,8002038,0
13031332,E ST SE,1,6b68e1362fb3fc2cf16791aaa67c0cc2,,IB,,,,,,,IB,13031332-13031332_13064282_13065392-13000102_13031332_36000802_36001782,13031332-13031332_13064282_13065392-13000102_13031332_36000802_36001782,6b68e1362fb3fc2cf16791aaa67c0cc2,3,E,ST,1,5,6,6B01,6B,8002040,0
13034462,EAST CAPITOL ST SE,1,1f2352d7847aa60ad94a937a675151dd,OB,BD,,,BD,,,,,13034462-13034462_13059602-13001302_13034462,13034462-13034462_13059602-13001302_13034462,1f2352d7847aa60ad94a937a675151dd,3,EAST CAPITOL,ST,2,9,6,6B06,6B,8002117,0
13034462,EAST CAPITOL ST SE,1,8d78974b8a98460186df93d9abc3f619,BD,IB,,,BD,,,,,13034462-13001102_13034462_13065392-13001202_13034462,13034462-13001102_13034462_13065392-13001202_13034462,8d78974b8a98460186df93d9abc3f619,3,EAST CAPITOL,ST,2,10,6,6B06,6B,8002118,0
13034462,EAST CAPITOL ST SE,1,6f386fee838ed54d564cf493c0808a8b,BD,,,,OB,,,,IB,13034462-13034462_13052262-13034462_13059602,13034462-13034462_13052262-13034462_13059602,6f386fee838ed54d564cf493c0808a8b,3,EAST CAPITOL,ST,2,10,6,6B06,6B,8002119,0
13034462,EAST CAPITOL ST SE,1,b8c5317d93669abe6af1ba6cb970c798,BD,IB,,,BD,,,,,13034462-13001202_13034462-13034462_13052262,13034462-13001202_13034462-13034462_13052262,b8c5317d93669abe6af1ba6cb970c798,3,EAST CAPITOL,ST,2,10,6,6B06,6B,8002120,0
13047772,I ST SE,1,b3d12a5440289a740603452dc1bbb147,,,,IB,,,,BD,,13047772-13047772_13064282-13000202_13047772,13047772-13047772_13064282-13000202_13047772,b3d12a5440289a740603452dc1bbb147,3,I,ST,2,10,8,8F03,8F,8002370,0
13047772,I ST SE,1,2b45a6d58f191a0826bf60742524166d,,BD,IB,,IB,,,,OB,13047772-13047772_25081251_36001382_36004472-13047772_47090022,13047772-13047772_14047772_15081252_36004952-13000052_13047772,84dc72d9f83cc0ca2c28de030110d85d,3,I,ST,2,10,6,8F04,8F,8002371,0
13047772,I ST SE,1,170d33e60c0c55d1978988ebab3e7af2,BD,BD,,,BD,,,,,13047772-13047772_47090022-13047772_58015022,13047772-13047772_14047772_15081252_36004952-13000052_13047772,84dc72d9f83cc0ca2c28de030110d85d,3,I,ST,2,10,6,8F04,8F,8002376,0
13047772,I ST SE,1,8926db727cfcd9267ab77a5815aba336,,,,,,,,BD,,13047772-13000202_13047772-13000232_13047772,13047772-13000202_13047772-13000232_13047772,8926db727cfcd9267ab77a5815aba336,3,I,ST,2,10,8,8F03,8F,8002379,0
13047772,I ST SE,1,c4b1c5f27a0e341bed5f5ee674db171b,,,,,,,,OB,IB,13047772-13000232_13047772-13000302_13047772,13047772-13000232_13047772-13000302_13047772,c4b1c5f27a0e341bed5f5ee674db171b,3,I,ST,2,10,8,8F03,8F,8002442,0
13047772,I ST SE,1,04fb6bf4f20f56e41f70fe504851726d,,BD,IB,,IB,,,,OB,13047772-13047772_14047772_15081252_36004952-13047772_25081251_36001382_36004472,13047772-13047772_14047772_15081252_36004952-13000052_13047772,84dc72d9f83cc0ca2c28de030110d85d,3,I,ST,2,10,6,8F04,8F,8002443,0
13047772,I ST SE,1,d5d8851d8ad4b0a5d587965afd327ccf,BD,BD,,,BD,,,,,13047772-13000052_13047772-13000102_13047772_58015032,13047772-13000052_13047772-13000102_13047772_58015032,d5d8851d8ad4b0a5d587965afd327ccf,3,I,ST,2,10,6,8F04,8F,8002476,0
13047772,I ST SE,1,e4e235da2f29c1c484ce69ea4ef6b7a7,BD,BD,,,BD,,,,,13047772-13000102_13047772_58015032-13047772_13064282,13047772-13000102_13047772_58015032-13047772_13064282,e4e235da2f29c1c484ce69ea4ef6b7a7,3,I,ST,2,10,6,8F05,8F,8002478,0
13047772,I ST SE,1,dd488c9eabe4767934e4b2a0f082f1ee,BD,BD,,,BD,,,,,13047772-13047772_58015022-13000052_13047772,13047772-13047772_14047772_15081252_36004952-13000052_13047772,84dc72d9f83cc0ca2c28de030110d85d,3,I,ST,2,10,6,8F04,8F,8002480,0
13052262,KENTUCKY AVE SE,1,053b1bd4544a62623403061517a267ed,IB,IB,,OB,IB,,,,OB,13052262-13052262_47024452-13038612_13052262_13071892,13052262-13001502_13052262-13038612_13052262_13071892,bb0649cd86bd5f1527712b81fd5659a1,3,KENTUCKY,AVE,2,12,7,7D10,7D,8002612,0
13052262,KENTUCKY AVE SE,1,1cad98585a4bf39be1ecdb0ee97ca486,,IB,,OB,,,,OB,IB,13052262-13001502_13052262-13052262_47024452,13052262-13001502_13052262-13038612_13052262_13071892,bb0649cd86bd5f1527712b81fd5659a1,3,KENTUCKY,AVE,2,12,7,7D10,7D,8002625,0
13058542,MALCOLM X AVE SE,1,7778d8667d03edea2d3cc4f2f0a7afcb,BD,BD,,,BD,,,,,13058542-13058542_47070832-13058542_13064152,13058542-13058542_13066232-13058542_13064152,55c2d4fb861e6533a893699c6c6d4920,3,MALCOLM X,AVE,2,10,8,8C02,8C,8002656,0
13058542,MALCOLM X AVE SE,1,cf0ec96b7ddd235d4bb6010f89a5fbeb,,OB,,,OB,,,,,13058542-13058542_36003942_36003952-13058542_36006072,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,1,6,8,8C01,8C,8002658,0
13058542,MALCOLM X AVE SE,1,d70ae039fe32f5bc9ce7bfbce6e37fbc,,BD,,,BD,,,,,13058542-13058542_36006052-13058542_36006042,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,2,10,8,8C01,8C,8002659,0
13058542,MALCOLM X AVE SE,1,24b11021378f7c0c704eb0c9aa39b072,,BD,,,BD,,,,,13058542-13058542_36006072-13058542_36006052,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,2,10,8,8C01,8C,8002660,0
13058542,MALCOLM X AVE SE,1,b70eece4569da23aa9395d8729b6f85a,BD,BD,,,BD,,,,,13058542-13058542_36006042-13058542_36005972_36006032,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,2,10,8,8C01,8C,8002662,0
13058542,MALCOLM X AVE SE,1,caeaaed4b21447560c53b04e23820319,,OB,,,OB,,,,,13058542-00001-13058542_36003942_36003952,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,1,6,8,8C01,8C,8002735,0
13058542,MALCOLM X AVE SE,1,69a9d9fa4b1075723a952b0cfb7e1254,BD,BD,,,BD,,,,,13058542-13058542_36005972_36006032-13000202_13058542,13058542-00001-13000202_13058542,9f4b2fa25cb8cbb1a63e3b3c06e6105f,3,MALCOLM X,AVE,2,10,8,8C01,8C,8002736,0
13058542,MALCOLM X AVE SE,1,9ece7a08f9b6114c3b49a7bc32a31949,BD,BD,,,BD,,,,,13058542-13000202_13058542-13058542_13066232,13058542-13000202_13058542-13058542_13066232,9ece7a08f9b6114c3b49a7bc32a31949,3,MALCOLM X,AVE,2,10,8,8C02,8C,8002737,0
13058542,MALCOLM X AVE SE,1,dd51607ab941ce92f76d28d52e3ad224,BD,BD,,,BD,,,,,13058542-13058542_13066232-13058542_47070832,13058542-13058542_13066232-13058542_13064152,55c2d4fb861e6533a893699c6c6d4920,3,MALCOLM X,AVE,2,10,8,8C02,8C,8002738,0
13059602,MASSACHUSETTS AVE SE,1,40b8754f0cc515f4afb5811504a0623a,OB,BD,,,BD,,,,,13059602-13059602_13065842-13059602_58012752,13059602-13059602_13065842-13037212_13059602,e16254b2aba3168efd93ec6be0eff2d2,3,MASSACHUSETTS,AVE,2,10,7,7B01,7B,8002760,0
13059602,MASSACHUSETTS AVE SE,1,584a2bc78931d81cb8829e65e9d2ae39,,IB,,,,,,,IB,13059602-13009362_13059602-13004202_13059602,13059602-13009362_13059602-13004202_13059602,584a2bc78931d81cb8829e65e9d2ae39,3,MASSACHUSETTS,AVE,1,5,7,7B08,7B,8002762,0
13059602,MASSACHUSETTS AVE SE,1,a80624b8df6f4888707a1f6563b8f9e1,IB,IB,,,IB,,,,,13059602-13059602_47068032-13059602_58018772,13059602-13037212_13059602-13009362_13059602,3aa36c35ef816052905a2cd2719a6459,3,MASSACHUSETTS,AVE,1,5,7,7B07,7B,8002763,0
13059602,MASSACHUSETTS AVE SE,1,90e7d4bf74eeff7982684f4e477d9bdf,IB,IB,,,IB,,,,,13059602-13059602_58018772-13009362_13059602,13059602-13037212_13059602-13009362_13059602,3aa36c35ef816052905a2cd2719a6459,3,MASSACHUSETTS,AVE,1,5,7,7B07,7B,8002765,0
13059602,MASSACHUSETTS AVE SE,1,5bdd696bec95556de55497450f2b3771,OB,BD,,,BD,,,,,13059602-13010532_13059602-13003402_13059602,13059602-13010532_13059602-13003402_13059602,5bdd696bec95556de55497450f2b3771,3,MASSACHUSETTS,AVE,2,10,7,7B01,7B,8002766,0
13059602,MASSACHUSETTS AVE SE,1,afc76a05c5b9763a02ce8e475a5f8b90,OB,,,,OB,,,,,13059602-13003102_13059602-13026652_13059602,13059602-13003102_13059602-13026652_13059602,afc76a05c5b9763a02ce8e475a5f8b90,3,MASSACHUSETTS,AVE,1,5,7,7B01,7B,8002768,0
13059602,MASSACHUSETTS AVE SE,1,11c924816b80a7fc5f7b7669756ea4b7,OB,,,,,,,,OB,13059602-13026652_13059602-13050892_13059602_13074492,13059602-13026652_13059602-13050892_13059602_13074492,11c924816b80a7fc5f7b7669756ea4b7,3,MASSACHUSETTS,AVE,1,5,7,7B01,7B,8002772,0
